Cust_id,account_length,area_code,phone_number,international_plan,Voice_mail_plan,Number_vmail_messages,Total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,churn
Cust_2970,116,408,360-1320,no,No,0,119.7,54,18.85,213.4,82,18.14,186.2,116,8.38,7.9,2,2.13,2,FALSE
Cust_2971,90,415,329-8638,no,Yes,30,99.9,94,21.17,231.7,90,19.69,222.2,108,10,6.4,12,1.73,1,FALSE
Cust_2972,148,415,385-1118,yes,No,0,239.8,81,39.7,187.7,71,15.95,122.3,97,5.5,9.6,2,2.59,0,TRUE
Cust_2973,147,415,408-8269,no,No,0,164.5,134,33.54,141.1,99,11.99,212.1,90,9.54,10.1,4,2.73,2,TRUE
Cust_2974,95,510,391-2334,no,No,0,220.9,96,9.89,202.1,126,17.18,210.5,97,9.47,10.4,5,2.81,0,FALSE
Cust_2975,201,510,373-8900,no,Yes,28,128.8,72,36.16,225.2,90,19.14,195.1,99,8.78,7,6,1.89,1,FALSE
Cust_2976,80,415,382-3512,no,Yes,35,193.8,89,25.76,131.7,78,11.19,235.3,131,10.59,11.8,4,3.19,0,FALSE
Cust_2977,122,415,420-4089,yes,No,0,168.6,117,24.87,218.7,93,18.59,236,97,10.62,11.5,5,3.11,1,FALSE
Cust_2978,132,408,406-8465,no,Yes,36,115.9,100,33.17,148.8,95,12.65,224.5,117,10.1,6.7,2,1.81,0,FALSE
Cust_2979,83,510,386-6114,no,No,0,272.4,71,35.51,214.8,92,18.26,247.9,108,11.16,13,5,3.51,1,FALSE
Cust_2980,99,408,413-9328,no,Yes,40,210,107,23.07,208.4,103,17.71,209,95,9.4,8.8,3,2.38,7,TRUE
Cust_2981,84,415,335-7144,no,No,0,223,86,38.4,275.6,105,23.43,201.4,108,9.06,14.3,3,3.86,3,TRUE
Cust_2982,46,415,414-5177,no,No,0,139.7,67,20.77,167.2,62,14.21,194.8,98,8.77,9.7,6,2.62,1,FALSE
Cust_2983,87,510,350-5993,no,Yes,19,136.8,106,26.06,224.5,117,19.08,273.4,152,12.3,8.9,5,2.4,2,FALSE
Cust_2984,150,415,370-1465,no,No,0,154.8,117,36.38,192.4,89,16.35,242.6,99,10.92,7.9,4,2.13,1,FALSE
Cust_2985,73,408,385-2370,no,No,0,192.8,112,33.12,167.2,85,14.21,100.3,61,4.51,10.8,6,2.92,1,FALSE
Cust_2986,7,415,358-9146,no,No,0,103.4,87,35.14,281.1,83,23.89,158.5,77,7.13,11,5,2.97,3,FALSE
Cust_2987,89,415,357-8515,no,No,0,147.5,105,31.96,151.3,107,12.86,201.9,132,9.09,10.5,3,2.84,2,FALSE
Cust_2988,131,408,406-8995,yes,No,0,178.4,83,20.79,118.8,94,10.1,147.9,95,6.66,13.7,3,3.7,3,TRUE
Cust_2989,105,415,344-3145,no,No,0,148.4,96,44.08,175.2,97,14.89,222.4,36,10.01,12,5,3.24,3,FALSE
Cust_2990,108,408,341-9890,yes,No,0,148.6,114,19.57,211.3,70,17.96,136.1,85,6.12,13.8,3,3.73,2,TRUE
Cust_2991,47,415,365-4387,no,No,0,97.5,109,29.39,137.6,94,11.7,203.8,109,9.17,8.3,6,2.24,1,FALSE
Cust_2992,101,415,375-3341,yes,Yes,29,185.6,116,26.59,130.4,114,11.08,207.3,109,9.33,7.3,5,1.97,1,FALSE
Cust_2993,182,415,418-3096,no,No,0,137.6,104,21.78,143.4,127,12.19,191,98,8.59,11.6,3,3.13,1,FALSE
Cust_2994,161,408,378-3879,no,No,0,273.9,73,33.42,170.2,79,14.47,194.3,79,8.74,12.5,3,3.38,1,FALSE
Cust_2995,128,408,344-1362,no,Yes,31,125.3,130,38.74,302.6,71,25.72,191.5,82,8.62,5.5,7,1.49,1,TRUE
Cust_2996,69,415,419-3937,no,No,0,178.8,63,33.13,191.6,90,16.29,153,129,6.89,13.2,2,3.56,2,FALSE
Cust_2997,113,408,348-4961,no,Yes,49,214.9,63,7.63,134.2,82,11.41,168.4,118,7.58,13.3,3,3.59,1,FALSE
Cust_2998,87,408,329-1410,no,No,0,163,114,44.68,215.8,130,18.34,154.8,88,6.97,7.8,2,2.11,0,FALSE
Cust_2999,71,415,332-9896,no,No,0,115.5,70,35.9,252.7,122,21.48,225.8,104,10.16,12.3,3,3.32,0,FALSE
Cust_3000,76,415,407-8575,no,No,0,137.1,69,34.68,225.1,110,19.13,240.3,85,10.81,9.6,5,2.59,1,FALSE
Cust_3001,87,510,387-2799,no,Yes,19,132.7,109,37.94,127.5,86,10.84,289.3,83,13.02,14.5,4,3.92,3,FALSE
Cust_3002,117,408,373-9108,no,Yes,39,183.2,82,20.23,187.5,108,15.94,189.3,97,8.52,11.5,3,3.11,1,FALSE
Cust_3003,177,415,345-3947,no,No,0,170.5,91,45.24,225.2,79,19.14,224.7,58,10.11,8.9,8,2.4,3,TRUE
Cust_3004,95,415,356-7511,no,No,0,154,104,22.85,152.4,95,12.95,236.5,80,10.64,9.4,3,2.54,1,FALSE
Cust_3005,76,415,343-4516,no,No,0,54.8,78,29.09,257.2,83,21.86,91.6,92,4.12,16.2,3,4.37,1,FALSE
Cust_3006,66,415,408-6305,no,No,0,184.8,103,28.99,254.3,77,21.62,197.3,138,8.88,10.5,2,2.84,2,FALSE
Cust_3007,110,415,338-7305,no,Yes,36,283.1,124,30.35,146.9,141,12.49,217.1,102,9.77,9.9,7,2.67,1,FALSE
Cust_3008,204,510,401-3077,no,No,0,68.4,145,34.88,154.8,95,13.16,191.4,77,8.61,14.1,5,3.81,3,FALSE
Cust_3009,32,415,401-6977,no,No,0,131.4,97,39.58,183.5,111,15.6,206.8,111,9.31,13,2,3.51,0,FALSE
Cust_3010,133,408,385-1464,no,No,0,162,107,40.78,253.8,77,21.57,128.7,85,5.79,6.7,3,1.81,5,FALSE
Cust_3011,185,408,417-5034,no,No,0,148.2,97,9.45,288.7,83,24.54,111.2,110,5,12.1,3,3.27,2,FALSE
Cust_3012,103,415,420-7066,no,No,0,174.7,78,26.1,241.9,108,20.56,244.7,110,11.01,10.6,3,2.86,1,FALSE
Cust_3013,91,510,394-8256,no,No,0,194.5,100,18.67,189.6,104,16.12,206.7,85,9.3,11.1,3,3,1,FALSE
Cust_3014,131,415,362-5044,no,Yes,29,150,89,33.34,185.5,87,15.77,250,132,11.25,5.2,6,1.4,2,FALSE
Cust_3015,153,510,350-2075,no,Yes,40,231.9,127,28.36,143.5,121,12.2,210.7,130,9.48,11.8,4,3.19,0,FALSE
Cust_3016,132,415,343-5372,no,No,0,269,96,19.24,269.9,107,22.94,229.1,87,10.31,7.1,7,1.92,2,FALSE
Cust_3017,148,510,377-9520,no,Yes,27,198.7,92,34.51,150.9,125,12.83,245.5,131,11.05,14.6,9,3.94,1,FALSE
Cust_3018,141,408,391-6773,no,No,0,293.7,90,41.28,234.1,80,19.9,211.5,104,9.52,6,3,1.62,5,FALSE
Cust_3019,105,415,403-4442,no,Yes,26,175.8,102,26.61,140.2,134,11.92,227.4,111,10.23,12.2,2,3.29,2,FALSE
Cust_3020,169,408,379-5885,no,No,0,169.5,105,45.34,158.2,88,13.45,287.7,111,12.95,13.8,3,3.73,3,TRUE
Cust_3021,127,415,399-1021,no,Yes,17,225.2,80,30.94,216.1,85,18.37,156.9,82,7.06,9.8,4,2.65,1,FALSE
Cust_3022,57,415,342-4004,no,No,0,129.7,92,14.6,193.9,127,16.48,231.5,93,10.42,10.1,2,2.73,0,FALSE
Cust_3023,123,415,382-7659,no,Yes,36,95.9,87,24.92,114.8,59,9.76,220.4,99,9.92,2.9,7,0.78,0,FALSE
Cust_3024,103,510,342-1004,no,No,0,170.6,101,18.79,208.3,81,17.71,87.4,77,3.93,13.9,2,3.75,4,TRUE
Cust_3025,101,415,398-5851,no,No,0,191.4,89,20.16,199.6,97,16.97,53.3,61,2.4,11.5,5,3.11,1,FALSE
Cust_3026,123,415,396-4869,no,No,0,75.3,105,33.59,80,86,6.8,120.8,82,5.44,15.6,12,4.21,2,FALSE
Cust_3027,78,510,422-8333,no,No,0,128.8,116,35.75,192.2,83,16.34,246.1,92,11.07,10.8,4,2.92,6,FALSE
Cust_3028,101,415,367-9127,no,No,0,141.7,96,37.45,285.8,72,24.29,203,111,9.14,9.4,6,2.54,4,FALSE
Cust_3029,129,415,420-3028,no,No,0,268.7,98,25.5,232.4,101,19.75,261.2,123,11.75,12.5,6,3.38,1,FALSE
Cust_3030,67,415,357-6348,no,No,0,255.3,114,27.49,207.6,115,17.65,205.7,114,9.26,9.2,4,2.48,0,FALSE
Cust_3031,37,415,386-1131,no,Yes,26,239.4,116,32.54,167.4,99,14.23,216.5,112,9.74,14,5,3.78,3,FALSE
Cust_3032,64,415,349-8391,yes,No,0,158,83,24.94,148.3,91,12.61,238.6,69,10.74,12.5,3,3.38,3,FALSE
Cust_3033,173,510,421-1484,no,No,0,182.3,103,18.6,101.3,111,8.61,167.3,106,7.53,7.8,7,2.11,1,FALSE
Cust_3034,135,510,414-2663,no,Yes,39,91.5,115,24.5,249.8,68,21.23,211.4,82,9.51,13.6,3,3.67,1,FALSE
Cust_3035,75,415,327-6989,no,No,0,172.4,93,42.31,170.8,108,14.52,104.5,91,4.7,11.2,8,3.02,1,FALSE
Cust_3036,88,415,405-5513,no,No,0,174.5,112,14.57,221.6,70,18.84,190.6,75,8.58,11.6,3,3.13,4,TRUE
Cust_3037,112,415,345-9168,no,No,0,157.3,112,36.52,209.7,104,17.82,164.4,97,7.4,9.4,5,2.54,3,FALSE
Cust_3038,113,408,417-5146,no,Yes,21,192,137,27.01,242.8,109,20.64,247.8,97,11.15,6.5,4,1.76,0,FALSE
Cust_3039,121,510,339-2792,no,No,0,160.7,94,18.7,141.5,76,12.03,237.3,87,10.68,6.4,3,1.73,2,FALSE
Cust_3040,70,415,345-8397,no,No,0,227.4,145,25.98,183.6,102,15.61,151.8,75,6.83,10.5,2,2.84,1,FALSE
Cust_3041,90,415,344-6404,no,No,0,191.6,103,24.75,197.1,137,16.75,294.5,83,13.25,10.5,4,2.84,0,FALSE
Cust_3042,39,408,417-9455,no,No,0,225,83,15.86,199.6,114,16.97,206.2,104,9.28,6.5,4,1.76,0,FALSE
Cust_3043,142,408,343-1009,no,No,0,196.1,134,36.86,187.8,106,15.96,138.1,108,6.21,8.3,2,2.24,0,FALSE
Cust_3044,176,408,365-3493,no,No,0,231.3,101,34.32,154.7,78,13.15,164.4,79,7.4,9,2,2.43,1,FALSE
Cust_3045,105,408,376-7043,no,Yes,42,209.2,81,24.89,225.1,80,19.13,230.1,117,10.35,8.5,2,2.3,1,FALSE
Cust_3046,57,415,348-5728,no,Yes,17,221.3,74,46.36,224.9,85,19.12,178.2,104,8.02,10.5,3,2.84,2,TRUE
Cust_3047,110,510,357-5784,no,No,0,139.6,92,3.21,258.4,81,21.96,109.6,74,4.93,14.8,4,4,1,FALSE
Cust_3048,88,415,417-9844,no,Yes,26,183.9,81,29.38,193.4,90,16.44,89.6,107,4.03,12.8,5,3.46,2,FALSE
Cust_3049,95,408,333-7225,no,No,0,203.3,119,32.33,157.1,70,13.35,181.5,120,8.17,14,6,3.78,0,FALSE
Cust_3050,147,415,382-4943,no,Yes,37,185.4,83,22.2,208.1,144,17.69,204.6,72,9.21,15.6,3,4.21,3,FALSE
Cust_3051,101,415,345-4589,no,Yes,22,240.8,92,26.93,188,117,15.98,219.7,125,9.89,13.5,4,3.65,4,TRUE
Cust_3052,115,415,404-6337,no,No,0,276.1,111,28.31,236.2,98,20.08,205.6,92,9.25,15.6,2,4.21,1,FALSE
Cust_3053,103,415,412-1470,no,Yes,26,179.7,103,21.98,202.8,89,17.24,233,126,10.49,12.9,2,3.48,2,FALSE
Cust_3054,82,415,394-9220,no,No,0,81.9,112,33.88,193.4,120,16.44,254.4,117,11.45,7,10,1.89,0,FALSE
Cust_3055,141,415,364-5362,no,Yes,25,248.6,126,31.47,233,98,19.81,152.2,106,6.85,9.1,7,2.46,0,FALSE
Cust_3056,149,408,372-9852,no,Yes,28,157.1,80,29.82,197.4,127,16.78,188.2,102,8.47,9.7,2,2.62,2,FALSE
Cust_3057,131,510,394-9984,no,No,0,153,123,44.78,151.9,74,12.91,218.5,101,9.83,10.7,2,2.89,2,FALSE
Cust_3058,119,510,402-1668,no,No,0,218.8,108,16.01,264.1,100,22.45,203.7,79,9.17,7.3,3,1.97,1,FALSE
Cust_3059,112,510,339-5659,no,Yes,21,197.9,83,32.2,219,89,18.62,168,116,7.56,7.1,8,1.92,3,FALSE
Cust_3060,116,510,341-7279,no,No,0,166.5,103,20.06,167.2,106,14.21,205.7,102,9.26,11.8,2,3.19,2,FALSE
Cust_3061,94,415,371-3236,no,Yes,29,225.4,98,36.06,189.4,89,16.1,352.2,95,15.85,8.4,5,2.27,3,FALSE
Cust_3062,90,408,343-5679,no,No,0,210.3,93,37.74,187,103,15.9,282.3,124,12.7,12.4,6,3.35,2,FALSE
Cust_3063,114,415,347-4626,no,Yes,36,231.7,98,37.88,180.5,105,15.34,151.3,101,6.81,13,4,3.51,0,FALSE
Cust_3064,63,408,344-8498,no,No,0,189.5,137,32.3,116.6,76,9.91,141.5,110,6.37,12.2,2,3.29,1,FALSE
Cust_3065,130,408,349-3005,no,No,0,70.8,129,46.21,237.2,128,20.16,210.1,91,9.45,8.7,2,2.35,4,TRUE
Cust_3066,122,408,371-3498,no,No,0,131.8,83,33.22,268.2,93,22.8,168,95,7.56,8.4,6,2.27,3,FALSE
Cust_3067,166,510,367-4853,no,No,0,250.6,93,33.93,214.3,99,18.22,196.8,110,8.86,7.2,5,1.94,3,FALSE
Cust_3068,62,415,422-3454,no,No,0,281.3,98,17,173.5,95,14.75,218,122,9.81,10.1,4,2.73,0,FALSE
Cust_3069,78,415,403-8915,no,Yes,26,129.3,85,27.3,223.1,79,18.96,124,92,5.58,9.5,1,2.57,2,FALSE
Cust_3070,148,415,371-2418,no,No,0,238,91,26.98,160.5,127,13.64,218.3,88,9.82,9.9,3,2.67,1,FALSE
Cust_3071,154,510,411-2977,no,No,0,211.1,122,26.27,214.2,71,18.21,178,105,8.01,12,2,3.24,3,TRUE
Cust_3072,110,408,389-8163,no,No,0,169.4,114,32.69,129.3,114,10.99,136.3,102,6.13,6.3,12,1.7,1,FALSE
Cust_3073,75,415,417-4456,no,No,0,177.1,106,51.87,188,115,15.98,235.4,116,10.59,8.5,5,2.3,0,TRUE
Cust_3074,84,408,351-1894,no,Yes,32,174.6,106,32.81,153.6,106,13.06,260.4,87,11.72,7.4,5,2,2,FALSE
Cust_3075,113,510,386-6408,no,No,0,150.3,88,12.33,204,112,17.34,117.9,118,5.31,6.6,3,1.78,1,FALSE
Cust_3076,181,510,370-9592,no,Yes,20,157.8,61,17.88,341.3,79,29.01,165.7,97,7.46,6.3,3,1.7,2,FALSE
Cust_3077,51,415,397-9251,no,No,0,118,88,30.69,134.7,102,11.45,170.7,97,7.68,10,3,2.7,2,FALSE
Cust_3078,102,408,395-6913,no,Yes,30,144.5,86,36.5,314.3,109,26.72,280.2,110,12.61,14.3,2,3.86,0,FALSE
Cust_3079,107,408,332-3804,no,No,0,183.8,95,14.76,108.1,85,9.19,204.3,87,9.19,13.2,3,3.56,1,FALSE
Cust_3080,88,510,421-1326,no,Yes,30,191.7,99,22.36,174.8,128,14.86,184.2,83,8.29,7.9,2,2.13,5,TRUE
Cust_3081,82,415,415-8200,no,Yes,23,153.6,102,23.02,237.1,122,20.15,118.3,91,5.32,17.5,4,4.73,0,FALSE
Cust_3082,204,415,371-9414,no,Yes,36,171.2,85,29.63,254.1,95,21.6,176.4,96,7.94,5.9,3,1.59,6,FALSE
Cust_3083,130,510,347-3895,no,No,0,240.1,63,34.66,191.8,93,16.3,132.5,125,5.96,12.1,4,3.27,3,FALSE
Cust_3084,174,510,342-5854,no,No,0,83.8,108,40.04,142.3,143,12.1,316.7,131,14.25,12.5,5,3.38,0,FALSE
Cust_3085,129,415,379-7192,no,No,0,269.6,113,26.69,256.9,97,21.84,185.5,126,8.35,12.1,2,3.27,2,FALSE
Cust_3086,190,415,394-5753,yes,No,0,136.2,55,19.02,223,124,18.96,243.2,81,10.94,10,7,2.7,3,FALSE
Cust_3087,54,510,390-6932,yes,No,0,269.2,91,40.17,152.8,130,12.99,160.3,98,7.21,11.2,8,3.02,3,FALSE
Cust_3088,78,408,394-3171,no,No,0,219.6,88,27.81,283.4,93,24.09,262.1,108,11.79,8.6,9,2.32,0,FALSE
Cust_3089,100,415,394-5202,no,No,0,236.2,127,36.31,175.9,82,14.95,207.2,100,9.32,8.9,3,2.4,1,FALSE
Cust_3090,70,510,348-3777,no,No,0,260.9,72,24.38,170,92,14.45,127.9,68,5.76,9.4,4,2.54,3,FALSE
Cust_3091,111,510,407-3949,no,No,0,249.8,119,13.31,198.2,94,16.85,248.5,94,11.18,12.1,4,3.27,1,FALSE
Cust_3092,117,408,363-4779,no,Yes,27,268.8,98,16.51,228,131,19.38,240,111,10.8,10.6,3,2.86,1,FALSE
Cust_3093,68,415,340-2239,no,Yes,27,140.1,93,16,147.6,80,12.55,213.5,85,9.61,10.1,2,2.73,0,FALSE
Cust_3094,27,510,359-3423,no,No,0,193.7,95,38.47,274.3,109,23.32,242.7,119,10.92,8.2,3,2.21,2,TRUE
Cust_3095,91,415,382-9297,no,No,0,224.7,61,22.75,158.8,96,13.5,189.6,92,8.53,10.5,2,2.84,1,FALSE
Cust_3096,181,415,330-9294,no,No,0,190.9,93,32.35,249,127,21.17,215.7,82,9.71,10.6,4,2.86,1,FALSE
Cust_3097,118,415,362-8763,no,No,0,232.1,106,50.13,165.7,115,14.08,189.2,63,8.51,9.8,5,2.65,3,FALSE
Cust_3098,112,415,403-4816,no,No,0,90.6,114,31.52,191.4,119,16.27,144,78,6.48,10,11,2.7,2,FALSE
Cust_3099,93,415,371-2155,no,No,0,152.9,121,30.52,191.9,131,16.31,165.5,125,7.45,12,4,3.24,0,FALSE
Cust_3100,102,408,334-1339,no,No,0,241.2,94,26.86,207.9,100,17.67,190.4,120,8.57,10.1,10,2.73,0,FALSE
Cust_3101,93,415,341-7412,no,Yes,16,200.3,131,29.41,190.4,108,16.18,290,66,13.05,10.4,2,2.81,0,FALSE
Cust_3102,107,415,375-4770,no,No,0,97.2,101,22.81,211.9,145,18.01,167.6,138,7.54,8.2,5,2.21,1,FALSE
Cust_3103,100,415,406-7643,no,No,0,224.3,123,21.28,230.9,101,19.63,192,106,8.64,12.6,9,3.4,3,FALSE
Cust_3104,115,415,415-8164,no,No,0,267.1,111,33.3,227,108,19.3,313.2,113,14.09,13.2,1,3.56,2,FALSE
Cust_3105,63,510,354-3545,no,Yes,29,215.5,61,36.41,181.2,88,15.4,174,68,7.83,10.3,2,2.78,0,FALSE
Cust_3106,57,415,377-3139,no,Yes,20,239.1,101,37.59,236.7,65,20.12,252.3,137,11.35,9.5,1,2.57,0,FALSE
Cust_3107,119,408,418-7478,no,No,0,62.9,100,22.44,173.3,121,14.73,203.5,108,9.16,11.6,5,3.13,1,FALSE
Cust_3108,73,408,385-6952,no,No,0,210.9,92,26.79,198.3,87,16.86,364.9,106,16.42,9.1,4,2.46,1,FALSE
Cust_3109,98,408,381-8593,no,No,0,313.2,71,18.75,182.4,108,15.5,183.8,88,8.27,11,8,2.97,2,FALSE
Cust_3110,139,415,365-9371,yes,No,0,132,121,27.46,192.9,137,16.4,168.3,96,7.57,11.2,13,3.02,0,FALSE
Cust_3111,31,408,401-7335,no,Yes,23,245.5,116,29.21,240.7,125,20.46,245.5,80,11.05,10.6,7,2.86,1,FALSE
Cust_3112,129,510,364-5126,no,No,0,134.1,99,35.87,155.1,89,13.18,234.8,96,10.57,11.4,5,3.08,1,FALSE
Cust_3113,115,415,385-7157,no,No,0,144.5,89,23.68,192.3,95,16.35,151,75,6.8,9.3,3,2.51,7,TRUE
Cust_3114,108,415,385-4766,no,No,0,150,99,49.57,221.1,93,18.79,229.2,110,10.31,14,9,3.78,2,TRUE
Cust_3115,139,408,390-1760,no,Yes,33,270.7,110,23.63,132.9,93,11.3,272,120,12.24,12.1,1,3.27,0,FALSE
Cust_3116,102,408,365-8831,no,No,0,256,125,39.92,199.2,99,16.93,163.2,88,7.34,10,1,2.7,4,FALSE
Cust_3117,149,408,353-4002,no,No,0,154.6,83,31.89,201.4,81,17.12,264.2,79,11.89,8.8,1,2.38,1,FALSE
Cust_3118,113,415,367-5923,no,No,0,165.4,143,27.17,210.1,93,17.86,175.1,86,7.88,13.1,7,3.54,2,FALSE
Cust_3119,131,408,393-9548,no,No,0,168.3,100,30.11,194,85,16.49,253.4,124,11.4,5.2,5,1.4,1,FALSE
Cust_3120,83,408,362-2356,no,Yes,34,191.4,101,20.04,160.4,92,13.63,235.3,150,10.59,11.4,10,3.08,0,FALSE
Cust_3121,96,415,365-2341,no,No,0,158.7,95,42.09,256.3,150,21.79,158.6,72,7.14,10.8,6,2.92,2,FALSE
Cust_3122,98,408,388-8797,no,Yes,29,195.5,77,28.88,138.3,155,11.76,142.6,105,6.42,8.5,7,2.3,1,FALSE
Cust_3123,3,415,400-4713,no,Yes,20,264.4,120,31.45,203.7,129,17.31,170.5,89,7.67,14.1,3,3.81,3,FALSE
Cust_3124,77,408,420-3042,no,No,0,273.2,84,34.83,201,102,17.09,219.7,97,9.89,11.3,5,3.05,0,FALSE
Cust_3125,75,408,396-4171,no,No,0,159.5,119,38.34,182,108,15.47,270.9,106,12.19,9.4,2,2.54,3,FALSE
Cust_3126,40,510,389-8417,no,No,0,145.6,115,28.85,141.4,123,12.02,253,115,11.39,10.5,3,2.84,4,TRUE
Cust_3127,108,415,339-4068,no,No,0,247.5,102,40.68,223.4,127,18.99,251.4,104,11.31,10.6,6,2.86,0,FALSE
Cust_3128,100,415,341-4873,no,No,0,239.7,96,19.26,197.9,89,16.82,284.5,93,12.8,11.7,2,3.16,4,TRUE
Cust_3129,16,415,336-2322,no,No,0,109.9,100,27.52,230.1,138,19.56,148.8,78,6.7,10.2,11,2.75,3,FALSE
Cust_3130,115,510,402-1607,no,No,0,239.9,110,22.66,185.7,111,15.78,161.5,113,7.27,5.6,4,1.51,2,FALSE
Cust_3131,108,510,379-3037,no,No,0,197.8,88,29.02,109.9,113,9.34,165.7,99,7.46,8.7,1,2.35,3,FALSE
Cust_3132,107,510,382-1399,no,Yes,36,115.4,76,32.25,156.1,65,13.27,244,91,10.98,8.3,3,2.24,5,FALSE
Cust_3133,161,415,394-5489,no,No,0,197.2,100,54.79,230.4,135,19.58,241.5,104,10.87,7.8,5,2.11,2,TRUE
Cust_3134,147,415,387-6065,no,Yes,13,193.1,74,21.15,320.9,78,27.28,157.2,126,7.07,10.4,4,2.81,2,FALSE
Cust_3135,107,415,327-6087,no,Yes,31,263.1,94,24.97,114.3,111,9.72,114.5,97,5.15,11.4,5,3.08,3,FALSE
Cust_3136,120,510,341-8667,no,No,0,197,123,32.74,206.4,105,17.54,283.2,93,12.74,10.8,3,2.92,1,FALSE
Cust_3137,107,408,338-9612,no,No,0,201.5,83,16.37,179.6,91,15.27,166.3,121,7.48,10.3,2,2.78,1,FALSE
Cust_3138,58,510,364-1134,no,No,0,173.4,96,22.42,167.6,107,14.25,205.9,106,9.27,14.7,5,3.97,3,FALSE
Cust_3139,91,408,413-4811,no,No,0,101.4,121,25.02,175.2,87,14.89,136.3,80,6.13,13.3,3,3.59,2,FALSE
Cust_3140,13,415,354-4333,no,No,0,232.5,139,24.33,239.6,88,20.37,221.7,123,9.98,7.1,5,1.92,2,FALSE
Cust_3141,104,408,382-2026,no,Yes,45,174.5,127,47.67,179.4,79,15.25,150.6,77,6.78,15.2,6,4.1,5,FALSE
Cust_3142,93,415,368-3287,no,No,0,181.4,85,40.32,213.1,100,18.11,192.7,87,8.67,10.7,4,2.89,1,FALSE
Cust_3143,95,510,367-8298,no,Yes,11,180.7,95,31.31,181.6,101,15.44,143.4,113,6.45,12.8,4,3.46,2,FALSE
Cust_3144,104,415,391-1783,no,Yes,41,146.8,141,18.55,187.1,140,15.9,216.6,100,9.75,10,4,2.7,3,FALSE
Cust_3145,35,408,393-8762,no,No,0,227.8,115,23.48,158.2,82,13.45,215.7,118,9.71,10.3,2,2.78,5,TRUE
Cust_3146,62,415,385-1423,no,Yes,23,160.3,94,31.76,207.6,92,17.65,195,98,8.78,8.8,4,2.38,3,FALSE
Cust_3147,143,510,406-7670,no,No,0,175.2,112,26.42,290.9,92,24.73,228.4,91,10.28,13.9,5,3.75,1,FALSE
Cust_3148,62,415,339-5423,no,Yes,39,116.9,91,41.7,122.9,130,10.45,228.4,102,10.28,8.5,4,2.3,4,FALSE
Cust_3149,60,415,366-8939,yes,No,0,152.2,97,35,277.4,117,23.58,202,139,9.09,11,2,2.97,0,TRUE
Cust_3150,41,510,353-2391,no,No,0,167.8,138,35.22,214.1,83,18.2,193,105,8.69,11.9,4,3.21,1,FALSE
Cust_3151,34,415,372-4203,no,Yes,21,262.9,100,25.76,248.7,126,21.14,199.8,120,8.99,10.7,5,2.89,2,FALSE
Cust_3152,56,408,385-5688,no,Yes,22,141.8,112,37.72,278.2,122,23.65,288.1,85,12.96,7.1,5,1.92,0,TRUE
Cust_3153,183,415,397-7453,no,No,0,167.5,100,32.3,246.6,78,20.96,304.2,107,13.69,9.5,4,2.57,1,FALSE
Cust_3154,94,415,366-9015,no,No,0,147.2,111,37.54,156.2,67,13.28,187.9,89,8.46,10.5,4,2.84,2,FALSE
Cust_3155,73,415,356-1654,no,No,0,145.1,117,29.53,204,114,17.34,174.6,94,7.86,6.3,3,1.7,2,FALSE
Cust_3156,123,408,337-3932,no,No,0,135.2,94,19.52,150,104,12.75,268.6,119,12.09,9.6,4,2.59,2,FALSE
Cust_3157,64,408,350-1126,no,Yes,28,124.7,97,19.35,192.3,97,16.35,214.9,89,9.67,10.4,1,2.81,3,FALSE
Cust_3158,127,415,416-3649,yes,No,0,174,60,24.34,179.5,159,15.26,171.8,122,7.73,6.2,4,1.67,4,TRUE
Cust_3159,33,415,349-1726,no,No,0,265.2,111,31.35,203.8,110,17.32,237.4,100,10.68,9.3,5,2.51,3,FALSE
Cust_3160,27,415,405-1589,no,No,0,143.3,67,38.66,248,115,21.08,61.4,109,2.76,7.8,6,2.11,1,FALSE
Cust_3161,123,408,366-7560,no,No,0,113,99,38.08,210.7,80,17.91,231.9,75,10.44,2.1,5,0.57,0,FALSE
Cust_3162,148,510,333-9643,no,Yes,28,211.2,95,36.75,185.7,105,15.78,300,143,13.5,10,5,2.7,2,FALSE
Cust_3163,81,415,355-6422,no,No,0,157.9,121,22.08,230.1,105,19.56,140.5,123,6.32,13.3,3,3.59,0,FALSE
Cust_3164,122,510,329-5400,no,No,0,182.2,108,39.12,287.6,76,24.45,177.1,85,7.97,6.9,3,1.86,2,FALSE
Cust_3165,52,415,383-6356,no,Yes,33,141.4,97,34.75,273.2,128,23.22,179.6,118,8.08,11,5,2.97,1,FALSE
Cust_3166,91,408,377-7276,no,No,0,108.3,101,36.82,173.1,98,14.71,242.1,95,10.89,9.1,3,2.46,1,FALSE
Cust_3167,54,415,337-1586,no,No,0,247.2,85,42.08,225.4,93,19.16,244.3,132,10.99,10.2,2,2.75,2,TRUE
Cust_3168,152,510,336-9273,no,No,0,166.9,93,38.78,136.4,106,11.59,197.3,107,8.88,9,2,2.43,1,FALSE
Cust_3169,201,415,415-5476,no,No,0,71.2,110,38.4,299.1,86,25.42,251.3,81,11.31,11.2,4,3.02,1,TRUE
Cust_3170,78,415,332-2650,no,No,0,164.1,115,17.6,117.9,102,10.02,201,94,9.05,12,3,3.24,4,TRUE
